fund_type,code,name,today,net_value,accumulative_value,rate_day,rate_recent_week,rate_recent_month,rate_recent_3month,rate_recent_6month,rate_recent_year,rate_recent_2year,rate_recent_3year,rate_from_this_year,rate_from_begin,rate_buy,url
gp,001707,诺安高端制造股票,2021-06-25,1.7020,1.7020,-0.58,4.35,7.93,11.97,12.64,51.15,52.92,117.65,7.65,70.20,0.15%,http://fund.eastmoney.com/001707.html
gp,007130,中庚小盘价值股票,2021-06-25,1.7258,1.7258,1.34,4.35,11.83,19.37,24.21,47.08,85.71,,22.90,72.58,1.50%,http://fund.eastmoney.com/007130.html
gp,004851,广发医疗保健股票A,2021-06-25,4.1574,4.1574,3.36,4.33,4.28,32.13,23.77,42.18,216.18,211.32,22.47,315.74,0.15%,http://fund.eastmoney.com/004851.html
gp,009163,广发医疗保健股票C,2021-06-25,4.1372,4.1372,3.36,4.33,4.25,31.99,23.52,41.61,,,22.23,123.61,0.00%,http://fund.eastmoney.com/009163.html
gp,007474,华夏创成长ETF联接A,2021-06-25,2.6251,2.6251,2.83,4.30,6.32,33.47,25.33,63,,,19.94,162.51,0.12%,http://fund.eastmoney.com/007474.html
gp,008107,华商医药医疗行业股票,2021-06-25,1.6828,1.6828,2.43,4.30,2.25,27.66,16.26,28.16,,,15.24,68.28,0.15%,http://fund.eastmoney.com/008107.html
gp,007674,工银产业升级股票A,2021-06-25,1.3262,1.3262,2.47,4.30,0.05,13.04,2.71,18.69,,,-0.05,32.62,0.15%,http://fund.eastmoney.com/007674.html
gp,007475,华夏创成长ETF联接C,2021-06-25,2.6045,2.6045,2.83,4.29,6.29,33.34,25.08,62.34,,,19.71,160.45,0.00%,http://fund.eastmoney.com/007475.html
gp,007675,工银产业升级股票C,2021-06-25,1.3103,1.3103,2.47,4.28,-0.02,12.81,2.30,17.74,,,-0.44,31.03,0.00%,http://fund.eastmoney.com/007675.html
gp,010893,中银证券精选行业股票C,2021-06-25,0.9833,0.9833,2.08,4.27,3.64,14.97,,,,,,-1.67,0.00%,http://fund.eastmoney.com/010893.html
gp,540006,汇丰晋信大盘股票A,2021-06-25,5.3517,5.4117,1.93,4.27,0.27,4.90,3.28,34.97,62.58,79.80,0.09,466.98,0.15%,http://fund.eastmoney.com/540006.html
gp,008294,朱雀企业优胜A,2021-06-25,1.6733,1.6733,1.21,4.27,5.17,14.55,9.02,57.98,,,6.31,67.33,1.50%,http://fund.eastmoney.com/008294.html
gp,010892,中银证券精选行业股票A,2021-06-25,0.9849,0.9849,2.07,4.27,3.66,15.07,,,,,,-1.51,0.15%,http://fund.eastmoney.com/010892.html
gp,002289,华商改革创新股票,2021-06-25,2.0439,2.0439,0.72,4.26,10.18,18.78,9.41,24.52,94.95,117.99,4.66,104.39,0.15%,http://fund.eastmoney.com/002289.html
gp,007301,国联安中证半导体ETF联接C,2021-06-25,2.4195,2.4195,1.47,4.25,21.22,40.88,21.54,20.68,,,18.81,141.93,0.00%,http://fund.eastmoney.com/007301.html
gp,007300,国联安中证半导体ETF联接A,2021-06-25,2.4374,2.4374,1.47,4.25,21.24,40.96,21.69,20.98,,,18.94,143.72,0.08%,http://fund.eastmoney.com/007300.html
gp,008295,朱雀企业优胜C,2021-06-25,1.6603,1.6603,1.20,4.24,5.09,14.31,8.59,56.75,,,5.91,66.03,0.00%,http://fund.eastmoney.com/008295.html
gp,001877,宝盈国家安全沪港深股票,2021-06-25,1.3830,1.3830,0.36,4.22,9.41,21.64,25.16,33.49,72.01,79.15,22.82,38.30,0.15%,http://fund.eastmoney.com/001877.html
gp,004945,长信中证500指数增强,2021-06-25,1.6486,1.6486,1.48,4.22,5.31,15.31,15.07,31.47,82.05,88.20,12.76,64.84,0.15%,http://fund.eastmoney.com/004945.html
gp,008934,大成科技消费股票A,2021-06-25,1.1006,1.1006,1.75,4.22,1.67,14.55,3.61,,,,0.94,10.21,0.15%,http://fund.eastmoney.com/008934.html
gp,005927,创金合信新能源汽车股票A,2021-06-25,2.6669,2.6669,1.85,4.21,18.91,39.53,24.88,103.36,196.36,171.36,23.59,166.69,0.15%,http://fund.eastmoney.com/005927.html
gp,008935,大成科技消费股票C,2021-06-25,1.0923,1.0923,1.75,4.21,1.60,14.32,3.18,,,,0.54,9.38,0.00%,http://fund.eastmoney.com/008935.html
gp,161718,招商沪深300高贝塔,2021-06-25,1.2284,1.4212,1.98,4.20,6.47,13.45,3.55,19.35,38.58,50.23,0.17,39.20,0.10%,http://fund.eastmoney.com/161718.html
gp,005928,创金合信新能源汽车股票C,2021-06-25,2.6070,2.6070,1.85,4.20,18.84,39.29,24.45,101.95,192.40,165.53,23.17,160.70,0.00%,http://fund.eastmoney.com/005928.html
gp,010141,朱雀企业优选A,2021-06-25,1.2477,1.2477,1.24,4.20,4.67,14.35,6.39,,,,4.19,24.77,1.50%,http://fund.eastmoney.com/010141.html
gp,003986,申万菱信中证500指数优选增强A,2021-06-25,1.9066,1.9946,1.41,4.19,4.83,12.57,13.94,33.19,74.78,85.12,11.16,105.51,0.12%,http://fund.eastmoney.com/003986.html
gp,007794,申万菱信中证500指数优选增强C,2021-06-25,1.7191,1.7191,1.42,4.19,4.80,12.48,13.76,32.79,,,11,71.91,0.00%,http://fund.eastmoney.com/007794.html
gp,011424,汇添富外延增长股票C,2021-06-25,1.8660,1.8660,1.47,4.19,1.52,12.27,,,,,,-1.89,0.00%,http://fund.eastmoney.com/011424.html
gp,001028,华安物联网主题股票,2021-06-25,1.3970,1.3970,1.09,4.18,9.31,23.30,15.55,28.87,106.35,116.25,12.57,39.70,0.15%,http://fund.eastmoney.com/001028.html
gp,010142,朱雀企业优选C,2021-06-25,1.2403,1.2403,1.25,4.18,4.60,14.13,5.97,,,,3.80,24.03,0.00%,http://fund.eastmoney.com/010142.html
gp,001396,建信互联网+产业升级股票,2021-06-25,1.4980,1.4980,1.49,4.17,4.39,21.30,22.39,61.42,125.60,128.35,17.49,49.80,0.15%,http://fund.eastmoney.com/001396.html
gp,003145,中融竞争优势,2021-06-25,1.9152,1.9152,1.31,4.16,3.27,23.27,18.13,47.45,158.92,153.47,15.50,91.52,0.15%,http://fund.eastmoney.com/003145.html
gp,004812,中欧先进制造股票A,2021-06-25,3.0384,3.0384,1,4.15,13.72,32.86,13.62,101.35,222.24,238.69,12.55,203.84,0.15%,http://fund.eastmoney.com/004812.html
gp,007842,南华中证杭州湾区ETF联接A,2021-06-25,1.4321,1.4321,1.45,4.15,1.98,14.68,11.27,32.34,,,8.71,43.21,0.12%,http://fund.eastmoney.com/007842.html
gp,004813,中欧先进制造股票C,2021-06-25,3.0185,3.0185,1,4.14,13.64,32.59,13.17,99.77,219.25,237.60,12.12,201.85,0.00%,http://fund.eastmoney.com/004813.html
gp,009162,富国医药成长30股票,2021-06-25,1.5131,1.5131,2.49,4.14,4.91,33.58,26.31,39.87,,,24.75,51.31,0.15%,http://fund.eastmoney.com/009162.html
gp,000925,汇添富外延增长股票A,2021-06-25,1.8670,1.8670,1.41,4.13,1.58,12.33,12.33,37.58,93.67,71.44,8.80,86.70,0.15%,http://fund.eastmoney.com/000925.html
gp,007843,南华中证杭州湾区ETF联接C,2021-06-25,1.4253,1.4253,1.45,4.13,1.95,14.56,11.04,31.80,,,8.50,42.53,0.00%,http://fund.eastmoney.com/007843.html
gp,001764,广发沪港深新机遇股票,2021-06-25,1.8480,1.9850,1.82,4.11,3.18,11.80,11.33,42.15,101.09,72.07,8.13,106.37,0.15%,http://fund.eastmoney.com/001764.html
gp,005826,华夏潜龙精选股票,2021-06-25,2.4251,2.4251,0.08,4.08,9.46,18.77,17.57,56.23,97.11,,11.23,142.51,0.15%,http://fund.eastmoney.com/005826.html
gp,001726,汇添富新兴消费股票,2021-06-25,2.0470,2.0470,2.50,4.07,-0.10,24.59,16.77,39.63,112.79,106.14,11.13,104.70,0.15%,http://fund.eastmoney.com/001726.html
gp,050024,博时上证自然资源ETF联接,2021-06-25,0.88,0.88,2.17,4.06,3.14,15.88,17.74,57.31,37.93,34.35,17.10,-12,0.12%,http://fund.eastmoney.com/050024.html
gp,000803,工银研究精选股票,2021-06-25,3.3320,3.3320,1.40,4.06,-0.12,17.16,11.70,59.50,160.72,176.51,6.42,233.20,0.15%,http://fund.eastmoney.com/000803.html
gp,005825,申万菱信智能驱动股票,2021-06-25,3.1564,3.1564,0.71,4.06,3.48,29.37,18.31,52.47,188.23,215.70,14.04,215.64,0.15%,http://fund.eastmoney.com/005825.html
gp,011607,民生中证内地资源主题指数C,2021-06-25,0.8980,0.8980,2.86,4.06,2.05,15.72,,,,,,9.65,0.00%,http://fund.eastmoney.com/011607.html
gp,163111,申万菱信中小企业100指数(LOF)A,2021-06-25,1.5960,2.3949,1.28,4.06,3.58,14.04,7.96,29.80,80.71,62.01,5.75,116.57,0.12%,http://fund.eastmoney.com/163111.html
gp,690008,民生中证内地资源主题指数A,2021-06-25,0.8990,0.8990,2.86,4.05,2.16,15.85,17.36,57.72,37.67,30.10,18.45,-10.10,0.12%,http://fund.eastmoney.com/690008.html
gp,161118,易方达中小企业100指数(LOF),2021-06-25,1.6011,1.6011,1.27,4.05,3.34,13.20,6.49,28.58,77.16,56.68,4.37,108.01,0.12%,http://fund.eastmoney.com/161118.html
gp,005994,国投中证500指数量化增强A,2021-06-25,2.2214,2.2214,1.39,4.05,7.28,17.09,17.72,44.50,92.60,,16.15,122.14,0.12%,http://fund.eastmoney.com/005994.html
gp,007089,国投中证500指数量化增强C,2021-06-25,2.2009,2.2009,1.39,4.05,7.25,16.99,17.49,43.93,91,,15.93,89.24,0.00%,http://fund.eastmoney.com/007089.html
gp,007799,申万菱信中小企业100指数(LOF)C,2021-06-25,1.8129,1.8129,1.28,4.05,3.55,13.95,7.81,29.41,,,5.60,81.29,0.00%,http://fund.eastmoney.com/007799.html
gp,000697,汇添富移动互联股票,2021-06-25,2.1910,2.1910,1.39,4.04,3.25,19.47,11.22,24.91,108.47,85.84,5.64,119.10,0.15%,http://fund.eastmoney.com/000697.html
gp,161037,富国中证高端制造指数增强型,2021-06-25,2.1853,2.1853,1.18,4.04,8.49,16.89,11.09,33.53,120.96,121.63,10.15,118.53,0.12%,http://fund.eastmoney.com/161037.html
gp,000409,鹏华环保产业股票,2021-06-25,4.6690,4.6690,1.04,4.03,13.38,33.21,14.69,84.11,212.94,201.61,11.99,366.90,0.15%,http://fund.eastmoney.com/000409.html
gp,008134,鹏华优选价值股票,2021-06-25,1.2326,1.2326,1.04,4.03,3.47,7.16,12.79,22.78,,,8.38,23.26,0.15%,http://fund.eastmoney.com/008134.html
gp,006603,嘉实互融精选股票,2021-06-25,1.3451,1.3451,1.70,4.02,0.94,10.61,3.94,16.51,38.37,,0.03,34.51,0.15%,http://fund.eastmoney.com/006603.html
gp,001975,景顺长城环保优势股票,2021-06-25,3.6880,3.6880,0.41,4,10.95,27.75,11.52,48.71,140.57,147.52,9.86,268.80,0.15%,http://fund.eastmoney.com/001975.html
gp,006246,华夏中小企业100ETF联接A,2021-06-25,1.7463,1.7463,1.25,4,3.07,12.42,5.19,24.19,71.11,,3.11,74.63,0.12%,http://fund.eastmoney.com/006246.html
gp,160620,鹏华中证A股资源产业指数(LOF),2021-06-25,1.4850,1.0750,2.20,3.99,4.06,17.48,15.93,50.46,47.41,47.35,17.11,11.54,0.12%,http://fund.eastmoney.com/160620.html
gp,006247,华夏中小企业100ETF联接C,2021-06-25,1.7274,1.7274,1.24,3.99,3.04,12.31,4.99,23.70,69.72,,2.91,72.74,0.00%,http://fund.eastmoney.com/006247.html
gp,001878,嘉实沪港深精选股票,2021-06-25,2.4320,2.50,1.63,3.98,2.79,7.85,8.28,43.91,80.42,62.04,3.27,154.25,0.15%,http://fund.eastmoney.com/001878.html
gp,011042,国泰价值先锋股票A,2021-06-25,1.0799,1.0799,1.41,3.94,6.95,8.52,,,,,,7.99,0.15%,http://fund.eastmoney.com/011042.html
gp,001313,上投摩根智慧互联股票,2021-06-25,1.4290,1.4290,2.22,3.93,4.61,21.31,10.60,29.91,122.24,115.21,8.50,42.90,0.15%,http://fund.eastmoney.com/001313.html
gp,003956,南方教育股票,2021-06-25,2.1711,2.1711,1.28,3.93,7.23,19.38,3.43,16.52,131.96,157.76,1.03,117.11,0.15%,http://fund.eastmoney.com/003956.html
gp,011043,国泰价值先锋股票C,2021-06-25,1.0774,1.0774,1.41,3.93,6.87,8.29,,,,,,7.74,0.00%,http://fund.eastmoney.com/011043.html
gp,000729,建信中小盘先锋股票,2021-06-25,2.9990,2.9990,1.15,3.92,9.53,24.44,22.56,61.67,142.83,129.46,18.73,199.90,0.15%,http://fund.eastmoney.com/000729.html
gp,012040,鹏华信息C,2021-06-25,1.1410,1.1410,0.71,3.92,7.04,,,,,,,14.10,0.00%,http://fund.eastmoney.com/012040.html
gp,001072,华安智能装备主题股票,2021-06-25,2.3660,2.4190,1.28,3.91,12.99,29.57,18.30,42.62,148.27,151.97,16.72,148.65,0.15%,http://fund.eastmoney.com/001072.html
gp,009550,汇添富开放优势6个月持有期股票A,2021-06-25,1.1633,1.1633,1.65,3.91,-0.30,11.40,5.33,,,,1.87,16.33,0.15%,http://fund.eastmoney.com/009550.html
gp,009551,汇添富开放优势6个月持有期股票C,2021-06-25,1.1547,1.1547,1.66,3.90,-0.37,11.17,4.92,,,,1.47,15.47,0.00%,http://fund.eastmoney.com/009551.html
gp,540010,汇丰晋信科技先锋股票,2021-06-25,3.3374,3.3374,2.35,3.89,5.27,28.83,3.97,4.68,101.61,105,0.68,233.74,0.15%,http://fund.eastmoney.com/540010.html
gp,008860,民生加银龙头优选股票,2021-06-25,1.7733,1.7733,1.94,3.88,1.17,14.35,9.98,60.13,,,6.95,77.33,0.15%,http://fund.eastmoney.com/008860.html
gp,519673,银河康乐股票,2021-06-25,3.5950,3.5950,2.63,3.87,1.41,14.67,11.13,38.75,134.97,167.09,8.09,259.50,0.15%,http://fund.eastmoney.com/519673.html
gp,004854,广发中证全指汽车指数A,2021-06-25,1.5367,1.5367,-0.06,3.87,14.30,34.76,14.95,95.26,101.19,88.46,12.94,53.67,0.10%,http://fund.eastmoney.com/004854.html
gp,010003,景顺长城电子信息产业股票A,2021-06-25,1.2345,1.2345,0.51,3.87,14.42,33.55,14.14,,,,11.59,23.45,0.15%,http://fund.eastmoney.com/010003.html
gp,010004,景顺长城电子信息产业股票C,2021-06-25,1.2306,1.2306,0.51,3.87,14.39,33.41,13.91,,,,11.38,23.06,0.00%,http://fund.eastmoney.com/010004.html
gp,011498,富国沪深300基本面精选股票A,2021-06-25,1.0193,1.0193,2.24,3.87,,,,,,,,1.93,0.15%,http://fund.eastmoney.com/011498.html
gp,004698,博时军工主题股票A,2021-06-25,1.8290,1.8290,0.77,3.86,6.03,14.10,-5.82,60.86,111.94,123.05,-9.86,82.90,0.15%,http://fund.eastmoney.com/004698.html
gp,004855,广发中证全指汽车指数C,2021-06-25,1.5320,1.5320,-0.07,3.86,14.28,34.68,14.83,94.86,100.55,87.81,12.83,53.20,0.00%,http://fund.eastmoney.com/004855.html
gp,160626,鹏华信息A,2021-06-25,1.1050,2.0210,0.64,3.85,6.97,19.20,6.97,7.49,80.88,79.64,3.66,142.54,0.12%,http://fund.eastmoney.com/160626.html
gp,011499,富国沪深300基本面精选股票C,2021-06-25,1.0189,1.0189,2.24,3.85,,,,,,,,1.89,0.00%,http://fund.eastmoney.com/011499.html
gp,000780,鹏华医疗保健股票,2021-06-25,3.0840,3.0840,2.15,3.84,2.97,20.80,11.90,34.03,160.25,132.05,10.70,208.40,0.15%,http://fund.eastmoney.com/000780.html
gp,501057,汇添富中证新能源汽车A,2021-06-25,2.6027,2.6027,1.82,3.84,16.17,41.63,23.91,113.41,216.40,164.18,21.79,160.27,0.12%,http://fund.eastmoney.com/501057.html
gp,501058,汇添富中证新能源汽车C,2021-06-25,2.5798,2.5798,1.82,3.84,16.14,41.55,23.76,112.89,214.80,162.02,21.65,157.98,0.00%,http://fund.eastmoney.com/501058.html
gp,006251,银华兴盛股票,2021-06-25,2.11,2.11,1.91,3.84,6.74,26.10,8.28,55.11,,,6.37,111,0.15%,http://fund.eastmoney.com/006251.html
gp,008736,南方高股息股票A,2021-06-25,1.1264,1.1264,2.12,3.84,1.26,8.68,4.35,,,,0.02,12.64,0.15%,http://fund.eastmoney.com/008736.html
gp,006257,信达澳银先进智造股票型,2021-06-25,2.6345,2.6345,0.78,3.83,17.62,28.64,18.04,38.97,175.49,,16.45,163.45,0.15%,http://fund.eastmoney.com/006257.html
gp,008737,南方高股息股票C,2021-06-25,1.1181,1.1181,2.11,3.83,1.19,8.46,3.93,,,,-0.37,11.81,0.00%,http://fund.eastmoney.com/008737.html
gp,005777,广发科技动力股票,2021-06-25,2.2295,2.2295,1.18,3.82,7.06,16.07,6.88,17.63,116.20,123.33,3.73,122.95,0.15%,http://fund.eastmoney.com/005777.html
gp,000524,上投摩根民生需求股票,2021-06-25,3.2722,3.7112,2.46,3.81,4.28,17.59,10.26,40.20,153.27,129.79,7.47,309.16,0.15%,http://fund.eastmoney.com/000524.html
gp,165520,信诚中证800有色指数(LOF),2021-06-25,1.5240,1.5560,3.11,3.81,-0.26,15.11,17.05,74.29,76.78,70.09,17.50,66.07,0.12%,http://fund.eastmoney.com/165520.html
gp,005970,国泰消费优选股票,2021-06-25,1.9251,1.9251,0.88,3.81,5.65,9.91,5.51,35.68,80.57,,2.87,92.51,0.15%,http://fund.eastmoney.com/005970.html
gp,011592,博时军工主题股票C,2021-06-25,1.8260,1.8260,0.77,3.81,5.98,13.84,,,,,,-0.44,0.00%,http://fund.eastmoney.com/011592.html
gp,003070,光大创业板量化优选C,2021-06-25,1.7577,1.7577,2.37,3.81,7.19,36.16,24.48,46.47,,,21.30,75.77,0.00%,http://fund.eastmoney.com/003070.html
gp,001496,工银聚焦30股票,2021-06-25,1.8090,1.8090,1.57,3.79,3.79,26.24,17.47,74.45,159.54,170.81,15.81,80.90,0.15%,http://fund.eastmoney.com/001496.html
gp,005161,华商上游产业股票,2021-06-25,1.6904,1.6904,1.76,3.79,4.01,13.62,7.42,44.55,82.67,88.60,5.38,69.04,0.15%,http://fund.eastmoney.com/005161.html
gp,007839,汇添富中证长三角ETF联接A,2021-06-25,1.3545,1.3545,1.82,3.78,1.47,11.13,8.07,25.46,,,5.35,35.45,0.12%,http://fund.eastmoney.com/007839.html
gp,007840,汇添富中证长三角ETF联接C,2021-06-25,1.3474,1.3474,1.83,3.78,1.45,11.05,7.91,25.10,,,5.20,34.74,0.00%,http://fund.eastmoney.com/007840.html
gp,010812,中银战略新兴产业股票C,2021-06-25,3.0720,3.0720,2.09,3.78,6.15,24.27,21.23,,,,16.58,33.57,0.00%,http://fund.eastmoney.com/010812.html
gp,001397,建信精工制造指数增强,2021-06-25,1.9718,1.9718,1.51,3.77,6.62,17.59,13.78,44.85,94.30,97.79,11.14,97.18,0.15%,http://fund.eastmoney.com/001397.html
gp,001677,中银战略新兴产业股票A,2021-06-25,3.0790,3.0790,2.09,3.77,6.21,24.40,21.46,55.74,136.48,146.52,16.76,207.90,0.15%,http://fund.eastmoney.com/001677.html
gp,003069,光大创业板量化优选A,2021-06-25,1.9137,1.9137,2.36,3.77,7.10,35.88,24.44,46.68,117.47,129.98,21.24,91.37,0.15%,http://fund.eastmoney.com/003069.html
gp,009863,富国创新趋势股票,2021-06-25,1.2415,1.2415,1.29,3.77,2.79,7.80,3.56,,,,0.98,24.15,0.15%,http://fund.eastmoney.com/009863.html
gp,160221,国泰国证有色金属行业指数(LOF),2021-06-25,1.2597,0.9157,2.62,3.76,-0.50,14.55,13.91,64.22,60.30,54.06,14.25,-4.49,0.00%,http://fund.eastmoney.com/160221.html
gp,004450,嘉实前沿科技沪港深股票,2021-06-25,2.3769,2.3769,1.47,3.76,4.01,15.82,7.89,31.80,112.26,103.73,2.08,137.67,0.15%,http://fund.eastmoney.com/004450.html
gp,502013,长盛中证申万一带一路指数(LOF),2021-06-25,1.5033,1.5033,1.56,3.75,-0.12,6.32,8,39.96,38.06,47.89,5.79,-34.24,0.12%,http://fund.eastmoney.com/502013.html
gp,007137,鹏扬元合量化大盘A,2021-06-25,1.7261,1.7261,1.86,3.75,3.03,17.68,13.46,58.24,,,12.30,72.61,0.15%,http://fund.eastmoney.com/007137.html
gp,001766,上投摩根医疗健康股票,2021-06-25,2.9906,2.9906,2.45,3.74,2.88,27.61,18.41,38.84,172.12,183.74,17.01,199.06,0.15%,http://fund.eastmoney.com/001766.html
gp,007138,鹏扬元合量化大盘C,2021-06-25,1.6747,1.6747,1.87,3.74,2.96,17.45,13.02,56.98,,,11.87,67.47,0.00%,http://fund.eastmoney.com/007138.html
gp,009414,中银大健康股票A,2021-06-25,1.4289,1.4289,1.52,3.74,-0.08,13.87,14.08,37.96,,,12.40,42.89,0.15%,http://fund.eastmoney.com/009414.html
gp,161907,万家中证红利指数(LOF),2021-06-25,2.1413,2.1413,0.49,3.73,3.69,11.95,14.47,31.46,30.09,38.10,14.95,114.13,0.15%,http://fund.eastmoney.com/161907.html
gp,010321,中银大健康股票C,2021-06-25,1.4254,1.4254,1.52,3.73,-0.12,13.76,13.87,,,,12.18,17.85,0.00%,http://fund.eastmoney.com/010321.html
gp,502053,长盛中证全指证券指数(LOF),2021-06-25,1.0368,1.0368,3.01,3.72,0.52,7,0.56,20.11,22,65.12,-5.75,17.04,0.12%,http://fund.eastmoney.com/502053.html
gp,160516,博时中证全指证券公司指数(LOF),2021-06-25,1.3265,0.9182,3,3.71,0.48,8.52,1.58,17.16,12.50,49.36,-4.59,-8.18,0.10%,http://fund.eastmoney.com/160516.html
gp,009557,申万菱信创业板量化精选股票A,2021-06-25,1.1331,1.1331,1.67,3.71,7.07,20.22,9.40,,,,7.89,13.31,0.15%,http://fund.eastmoney.com/009557.html
gp,011041,天弘国证生物医药指数发起式C,2021-06-25,1.0835,1.0835,2.14,3.71,-1.95,23.97,,,,,,8.35,0.00%,http://fund.eastmoney.com/011041.html
gp,410010,华富中小企业100指数增强,2021-06-25,1.6671,1.6671,1.18,3.70,2.52,10.76,3.27,19.14,60.21,38.74,1.39,66.71,0.12%,http://fund.eastmoney.com/410010.html
gp,010806,东财新能源车C,2021-06-25,1.2992,1.2992,1.64,3.70,16.33,43.73,25.27,,,,23.40,29.92,0.00%,http://fund.eastmoney.com/010806.html
gp,010805,东财新能源车A,2021-06-25,1.3020,1.3020,1.66,3.70,16.37,43.88,25.53,,,,23.65,30.20,0.12%,http://fund.eastmoney.com/010805.html
gp,011040,天弘国证生物医药指数发起式A,2021-06-25,1.0843,1.0843,2.13,3.70,-1.94,24.02,,,,,,8.43,0.10%,http://fund.eastmoney.com/011040.html
gp,000688,景顺长城研究精选股票,2021-06-25,2.0490,2.0690,1.44,3.69,1.49,9.51,4.43,24.48,41.12,42.99,0.89,108.77,0.15%,http://fund.eastmoney.com/000688.html
gp,005268,鹏华优势企业,2021-06-25,2.4314,2.4314,1.73,3.69,0.80,17.46,7.33,35.89,145.10,158.91,3.78,143.14,0.15%,http://fund.eastmoney.com/005268.html
gp,010505,申万菱信创业板量化精选股票C,2021-06-25,1.0759,1.0759,1.66,3.69,7.02,20.09,9.18,,,,7.68,7.59,0.00%,http://fund.eastmoney.com/010505.html
gp,001410,信达澳银新能源产业股票,2021-06-25,4.2890,4.3510,0.75,3.67,17.80,28.26,18.25,37.91,189.60,240.68,16.23,349.02,0.15%,http://fund.eastmoney.com/001410.html
gp,501011,汇添富中证中药指数(LOF)A,2021-06-25,1.1009,1.1009,0.91,3.67,2.24,17.57,17.49,24.16,36.42,8.50,16.53,10.09,0.10%,http://fund.eastmoney.com/501011.html
gp,006786,泰康港股通大消费指数A,2021-06-25,1.6909,1.6909,1.52,3.67,6.47,14.46,14.40,41.88,83.79,,9.50,69.09,0.10%,http://fund.eastmoney.com/006786.html
gp,008916,华夏中证浙江国资创新发展ETF联接A,2021-06-25,1.1664,1.1664,0.28,3.67,0.28,11.57,16.12,,,,13.60,16.64,0.12%,http://fund.eastmoney.com/008916.html
gp,008917,华夏中证浙江国资创新发展ETF联接C,2021-06-25,1.1638,1.1638,0.28,3.67,0.26,11.49,15.94,,,,13.43,16.38,0.00%,http://fund.eastmoney.com/008917.html
gp,008086,华夏中证5G通信主题ETF联接A,2021-06-25,1.1727,1.1727,0.22,3.67,10.02,20.17,1.36,-5.13,,,-0.51,17.27,0.12%,http://fund.eastmoney.com/008086.html
gp,011384,南方远见回报股票A,2021-06-25,1.0612,1.0612,2.23,3.67,2.67,6.12,,,,,,6.12,0.15%,http://fund.eastmoney.com/011384.html
gp,501012,汇添富中证中药指数(LOF)C,2021-06-25,1.0869,1.0869,0.91,3.66,2.20,17.45,17.26,23.67,35.39,7.43,16.31,8.69,0.00%,http://fund.eastmoney.com/501012.html
gp,006787,泰康港股通大消费指数C,2021-06-25,1.6760,1.6760,1.51,3.66,6.43,14.34,14.18,41.32,82.33,,9.29,67.60,0.00%,http://fund.eastmoney.com/006787.html
gp,008282,国泰CES半导体芯片行业ETF联接C,2021-06-25,1.8680,1.8680,1.04,3.66,19.84,34.23,21.75,27.49,,,19.86,86.80,0.00%,http://fund.eastmoney.com/008282.html
gp,008087,华夏中证5G通信主题ETF联接C,2021-06-25,1.1674,1.1674,0.22,3.66,10,20.08,1.21,-5.41,,,-0.65,16.74,0.00%,http://fund.eastmoney.com/008087.html
